date,country,variable,value
01-09-2066,THA,tasmin,26.06
01-10-2066,THA,tasmin,25.06
01-11-2066,THA,tasmin,23.9
01-12-2066,THA,tasmin,21.0
01-01-2067,THA,tasmin,21.55
01-02-2067,THA,tasmin,21.0
01-03-2067,THA,tasmin,24.85
01-04-2067,THA,tasmin,26.65
01-05-2067,THA,tasmin,26.76
01-06-2067,THA,tasmin,26.63
01-07-2067,THA,tasmin,26.15
01-08-2067,THA,tasmin,25.96
01-09-2067,THA,tasmin,25.72
01-10-2067,THA,tasmin,24.86
01-11-2067,THA,tasmin,24.1
01-12-2067,THA,tasmin,20.34
01-01-2068,THA,tasmin,20.17
01-02-2068,THA,tasmin,22.19
01-03-2068,THA,tasmin,24.75
01-04-2068,THA,tasmin,26.49
01-05-2068,THA,tasmin,27.03
01-06-2068,THA,tasmin,26.17
01-07-2068,THA,tasmin,25.84
01-08-2068,THA,tasmin,25.75
01-09-2068,THA,tasmin,25.83
01-10-2068,THA,tasmin,24.0
01-11-2068,THA,tasmin,24.53
01-12-2068,THA,tasmin,21.02
01-01-2069,THA,tasmin,21.84
01-02-2069,THA,tasmin,21.14
01-03-2069,THA,tasmin,24.44
01-04-2069,THA,tasmin,26.81
01-05-2069,THA,tasmin,26.96
01-06-2069,THA,tasmin,26.36
01-07-2069,THA,tasmin,26.29
01-08-2069,THA,tasmin,25.97
01-09-2069,THA,tasmin,25.87
01-10-2069,THA,tasmin,22.1
01-11-2069,THA,tasmin,22.86
01-12-2069,THA,tasmin,19.0
01-01-2070,THA,tasmin,20.25
01-02-2070,THA,tasmin,20.33
01-03-2070,THA,tasmin,24.7
01-04-2070,THA,tasmin,26.38
01-05-2070,THA,tasmin,26.6
01-06-2070,THA,tasmin,25.89
01-07-2070,THA,tasmin,25.67
01-08-2070,THA,tasmin,25.33
01-09-2070,THA,tasmin,24.83
01-10-2070,THA,tasmin,24.37
01-11-2070,THA,tasmin,23.65
01-12-2070,THA,tasmin,21.13
01-01-2071,THA,tasmin,19.99
01-02-2071,THA,tasmin,22.48
01-03-2071,THA,tasmin,24.91
01-04-2071,THA,tasmin,26.57
01-05-2071,THA,tasmin,28.27
01-06-2071,THA,tasmin,26.95
01-07-2071,THA,tasmin,26.57
01-08-2071,THA,tasmin,26.3
01-09-2071,THA,tasmin,25.99
01-10-2071,THA,tasmin,25.07
01-11-2071,THA,tasmin,22.7
01-12-2071,THA,tasmin,20.45
01-01-2072,THA,tasmin,18.92
01-02-2072,THA,tasmin,21.01
01-03-2072,THA,tasmin,24.42
01-04-2072,THA,tasmin,26.01
01-05-2072,THA,tasmin,25.83
01-06-2072,THA,tasmin,26.43
01-07-2072,THA,tasmin,25.84
01-08-2072,THA,tasmin,26.11
01-09-2072,THA,tasmin,25.68
01-10-2072,THA,tasmin,24.26
01-11-2072,THA,tasmin,23.11
01-12-2072,THA,tasmin,19.73
01-01-2073,THA,tasmin,18.6
01-02-2073,THA,tasmin,21.89
01-03-2073,THA,tasmin,24.32
01-04-2073,THA,tasmin,26.58
01-05-2073,THA,tasmin,26.76
01-06-2073,THA,tasmin,26.26
01-07-2073,THA,tasmin,26.06
01-08-2073,THA,tasmin,25.51
01-09-2073,THA,tasmin,25.25
01-10-2073,THA,tasmin,24.39
01-11-2073,THA,tasmin,22.86
01-12-2073,THA,tasmin,19.73
01-01-2074,THA,tasmin,21.26
01-02-2074,THA,tasmin,21.73
01-03-2074,THA,tasmin,24.4
01-04-2074,THA,tasmin,27.33
01-05-2074,THA,tasmin,27.2
01-06-2074,THA,tasmin,26.72
01-07-2074,THA,tasmin,26.22
01-08-2074,THA,tasmin,26.17
01-09-2074,THA,tasmin,26.28
01-10-2074,THA,tasmin,23.13
01-11-2074,THA,tasmin,23.18
01-12-2074,THA,tasmin,22.17
01-01-2075,THA,tasmin,20.85
01-02-2075,THA,tasmin,21.9
01-03-2075,THA,tasmin,23.65
01-04-2075,THA,tasmin,26.43
01-05-2075,THA,tasmin,26.37
01-06-2075,THA,tasmin,26.72
01-07-2075,THA,tasmin,25.64
01-08-2075,THA,tasmin,25.91
01-09-2075,THA,tasmin,25.88
01-10-2075,THA,tasmin,23.4
01-11-2075,THA,tasmin,22.43
01-12-2075,THA,tasmin,20.8
01-01-2076,THA,tasmin,21.56
01-02-2076,THA,tasmin,22.23
01-03-2076,THA,tasmin,24.34
01-04-2076,THA,tasmin,26.49
01-05-2076,THA,tasmin,26.05
01-06-2076,THA,tasmin,26.46
01-07-2076,THA,tasmin,25.87
01-08-2076,THA,tasmin,25.8
01-09-2076,THA,tasmin,25.76
01-10-2076,THA,tasmin,24.13
01-11-2076,THA,tasmin,23.65
01-12-2076,THA,tasmin,20.98
01-01-2077,THA,tasmin,20.15
01-02-2077,THA,tasmin,22.26
01-03-2077,THA,tasmin,24.87
01-04-2077,THA,tasmin,26.55
01-05-2077,THA,tasmin,26.06
01-06-2077,THA,tasmin,26.69
01-07-2077,THA,tasmin,26.01
01-08-2077,THA,tasmin,25.49
01-09-2077,THA,tasmin,25.61
01-10-2077,THA,tasmin,25.1
01-11-2077,THA,tasmin,22.01
01-12-2077,THA,tasmin,20.59
01-01-2078,THA,tasmin,20.3
01-02-2078,THA,tasmin,21.86
01-03-2078,THA,tasmin,24.55
01-04-2078,THA,tasmin,26.29
01-05-2078,THA,tasmin,27.84
01-06-2078,THA,tasmin,26.94
01-07-2078,THA,tasmin,26.17
01-08-2078,THA,tasmin,25.8
01-09-2078,THA,tasmin,25.28
01-10-2078,THA,tasmin,24.39
01-11-2078,THA,tasmin,24.57
01-12-2078,THA,tasmin,21.92
01-01-2079,THA,tasmin,21.2
01-02-2079,THA,tasmin,21.81
01-03-2079,THA,tasmin,24.67
01-04-2079,THA,tasmin,26.33
01-05-2079,THA,tasmin,26.83
01-06-2079,THA,tasmin,27.09
01-07-2079,THA,tasmin,26.49
01-08-2079,THA,tasmin,26.25
01-09-2079,THA,tasmin,25.99
01-10-2079,THA,tasmin,23.81
01-11-2079,THA,tasmin,22.63
01-12-2079,THA,tasmin,22.01
01-01-2080,THA,tasmin,20.91
01-02-2080,THA,tasmin,22.83
01-03-2080,THA,tasmin,24.75
01-04-2080,THA,tasmin,26.06
01-05-2080,THA,tasmin,26.23
01-06-2080,THA,tasmin,26.63
01-07-2080,THA,tasmin,25.73
01-08-2080,THA,tasmin,25.63
01-09-2080,THA,tasmin,25.52
01-10-2080,THA,tasmin,23.92
01-11-2080,THA,tasmin,21.44
01-12-2080,THA,tasmin,19.43
01-01-2081,THA,tasmin,19.37
01-02-2081,THA,tasmin,20.75
01-03-2081,THA,tasmin,23.54
01-04-2081,THA,tasmin,25.8
01-05-2081,THA,tasmin,26.55
01-06-2081,THA,tasmin,26.18
01-07-2081,THA,tasmin,25.71
01-08-2081,THA,tasmin,25.7
01-09-2081,THA,tasmin,25.67
01-10-2081,THA,tasmin,23.77
01-11-2081,THA,tasmin,22.99
01-12-2081,THA,tasmin,21.79
01-01-2082,THA,tasmin,21.66
01-02-2082,THA,tasmin,22.6
01-03-2082,THA,tasmin,25.01
01-04-2082,THA,tasmin,26.87
01-05-2082,THA,tasmin,27.47
01-06-2082,THA,tasmin,27.58
01-07-2082,THA,tasmin,26.71
01-08-2082,THA,tasmin,26.28
01-09-2082,THA,tasmin,26.32
01-10-2082,THA,tasmin,25.09
01-11-2082,THA,tasmin,23.87
01-12-2082,THA,tasmin,20.74
01-01-2083,THA,tasmin,19.99
01-02-2083,THA,tasmin,21.78
01-03-2083,THA,tasmin,24.46
01-04-2083,THA,tasmin,25.99
01-05-2083,THA,tasmin,26.56
01-06-2083,THA,tasmin,27.04
01-07-2083,THA,tasmin,26.14
01-08-2083,THA,tasmin,25.95
01-09-2083,THA,tasmin,25.82
01-10-2083,THA,tasmin,24.94
01-11-2083,THA,tasmin,22.5
01-12-2083,THA,tasmin,20.15
01-01-2084,THA,tasmin,19.64
01-02-2084,THA,tasmin,21.66
01-03-2084,THA,tasmin,24.42
01-04-2084,THA,tasmin,26.88
01-05-2084,THA,tasmin,27.47
01-06-2084,THA,tasmin,26.92
01-07-2084,THA,tasmin,26.07
01-08-2084,THA,tasmin,26.08
01-09-2084,THA,tasmin,25.65
01-10-2084,THA,tasmin,24.75
01-11-2084,THA,tasmin,21.58
01-12-2084,THA,tasmin,20.06
01-01-2085,THA,tasmin,18.62
01-02-2085,THA,tasmin,21.56
01-03-2085,THA,tasmin,25.03
01-04-2085,THA,tasmin,27.08
01-05-2085,THA,tasmin,27.35
01-06-2085,THA,tasmin,26.02
01-07-2085,THA,tasmin,25.87
01-08-2085,THA,tasmin,25.88
01-09-2085,THA,tasmin,25.13
01-10-2085,THA,tasmin,25.04
01-11-2085,THA,tasmin,22.83
01-12-2085,THA,tasmin,19.27
01-01-2086,THA,tasmin,18.75
01-02-2086,THA,tasmin,21.57
01-03-2086,THA,tasmin,23.61
01-04-2086,THA,tasmin,26.81
01-05-2086,THA,tasmin,28.05
01-06-2086,THA,tasmin,27.51
01-07-2086,THA,tasmin,25.81
01-08-2086,THA,tasmin,25.74
01-09-2086,THA,tasmin,25.06
01-10-2086,THA,tasmin,23.2
01-11-2086,THA,tasmin,22.84
01-12-2086,THA,tasmin,20.98
01-01-2087,THA,tasmin,20.43
01-02-2087,THA,tasmin,21.33
01-03-2087,THA,tasmin,25.12
01-04-2087,THA,tasmin,27.3
01-05-2087,THA,tasmin,28.08
01-06-2087,THA,tasmin,27.71
01-07-2087,THA,tasmin,26.77
01-08-2087,THA,tasmin,25.95
01-09-2087,THA,tasmin,26.28
01-10-2087,THA,tasmin,24.73
01-11-2087,THA,tasmin,20.89
01-12-2087,THA,tasmin,20.46
01-01-2088,THA,tasmin,19.89
01-02-2088,THA,tasmin,21.56
01-03-2088,THA,tasmin,24.24
01-04-2088,THA,tasmin,26.47
01-05-2088,THA,tasmin,27.22
01-06-2088,THA,tasmin,27.08
01-07-2088,THA,tasmin,26.45
01-08-2088,THA,tasmin,25.78
01-09-2088,THA,tasmin,25.93
01-10-2088,THA,tasmin,23.83
01-11-2088,THA,tasmin,22.92
01-12-2088,THA,tasmin,21.99
01-01-2089,THA,tasmin,20.38
01-02-2089,THA,tasmin,21.99
01-03-2089,THA,tasmin,24.87
01-04-2089,THA,tasmin,27.03
01-05-2089,THA,tasmin,27.02
01-06-2089,THA,tasmin,26.64
01-07-2089,THA,tasmin,26.3
01-08-2089,THA,tasmin,26.02
01-09-2089,THA,tasmin,25.91
01-10-2089,THA,tasmin,24.53
01-11-2089,THA,tasmin,22.84
01-12-2089,THA,tasmin,19.13
01-01-2090,THA,tasmin,20.68
01-02-2090,THA,tasmin,21.69
01-03-2090,THA,tasmin,24.31
01-04-2090,THA,tasmin,27.07
01-05-2090,THA,tasmin,27.67
01-06-2090,THA,tasmin,28.09
01-07-2090,THA,tasmin,26.6
01-08-2090,THA,tasmin,26.23
01-09-2090,THA,tasmin,26.07
01-10-2090,THA,tasmin,25.62
01-11-2090,THA,tasmin,21.31
01-12-2090,THA,tasmin,20.5
01-01-2091,THA,tasmin,18.99
01-02-2091,THA,tasmin,22.04
01-03-2091,THA,tasmin,24.98
01-04-2091,THA,tasmin,26.5
01-05-2091,THA,tasmin,26.86
01-06-2091,THA,tasmin,27.04
01-07-2091,THA,tasmin,25.82
01-08-2091,THA,tasmin,25.91
01-09-2091,THA,tasmin,25.63
01-10-2091,THA,tasmin,24.49
01-11-2091,THA,tasmin,22.51
01-12-2091,THA,tasmin,19.08
01-01-2092,THA,tasmin,20.27
01-02-2092,THA,tasmin,22.26
01-03-2092,THA,tasmin,25.15
01-04-2092,THA,tasmin,27.54
01-05-2092,THA,tasmin,27.51
01-06-2092,THA,tasmin,27.45
01-07-2092,THA,tasmin,26.44
01-08-2092,THA,tasmin,25.94
01-09-2092,THA,tasmin,26.05
01-10-2092,THA,tasmin,24.08
01-11-2092,THA,tasmin,23.93
01-12-2092,THA,tasmin,19.56
01-01-2093,THA,tasmin,19.49
01-02-2093,THA,tasmin,21.32
01-03-2093,THA,tasmin,24.49
01-04-2093,THA,tasmin,26.95
01-05-2093,THA,tasmin,26.98
01-06-2093,THA,tasmin,27.11
01-07-2093,THA,tasmin,25.96
01-08-2093,THA,tasmin,25.9
01-09-2093,THA,tasmin,25.8
01-10-2093,THA,tasmin,24.52
01-11-2093,THA,tasmin,21.94
01-12-2093,THA,tasmin,21.58
01-01-2094,THA,tasmin,21.46
01-02-2094,THA,tasmin,22.34
01-03-2094,THA,tasmin,24.03
01-04-2094,THA,tasmin,27.05
01-05-2094,THA,tasmin,27.85
01-06-2094,THA,tasmin,26.71
01-07-2094,THA,tasmin,26.25
01-08-2094,THA,tasmin,25.96
01-09-2094,THA,tasmin,25.03
01-10-2094,THA,tasmin,24.69
01-11-2094,THA,tasmin,22.56
01-12-2094,THA,tasmin,19.17
01-01-2095,THA,tasmin,21.27
01-02-2095,THA,tasmin,21.82
01-03-2095,THA,tasmin,25.03
01-04-2095,THA,tasmin,26.0
01-05-2095,THA,tasmin,27.39
01-06-2095,THA,tasmin,26.65
01-07-2095,THA,tasmin,26.07
01-08-2095,THA,tasmin,25.46
01-09-2095,THA,tasmin,26.07
01-10-2095,THA,tasmin,24.88
01-11-2095,THA,tasmin,23.35
01-12-2095,THA,tasmin,22.37
01-01-2096,THA,tasmin,21.66
01-02-2096,THA,tasmin,22.26
01-03-2096,THA,tasmin,24.32
01-04-2096,THA,tasmin,25.98
01-05-2096,THA,tasmin,26.85
01-06-2096,THA,tasmin,26.57
01-07-2096,THA,tasmin,26.42
01-08-2096,THA,tasmin,26.07
01-09-2096,THA,tasmin,26.05
01-10-2096,THA,tasmin,24.68
01-11-2096,THA,tasmin,24.24
01-12-2096,THA,tasmin,21.2
01-01-2097,THA,tasmin,21.74
01-02-2097,THA,tasmin,21.85
01-03-2097,THA,tasmin,25.02
01-04-2097,THA,tasmin,25.97
01-05-2097,THA,tasmin,26.5
01-06-2097,THA,tasmin,25.84
01-07-2097,THA,tasmin,25.41
01-08-2097,THA,tasmin,25.56
01-09-2097,THA,tasmin,25.15
01-10-2097,THA,tasmin,24.37
01-11-2097,THA,tasmin,22.54
01-12-2097,THA,tasmin,21.32
01-01-2098,THA,tasmin,19.94
01-02-2098,THA,tasmin,21.63
01-03-2098,THA,tasmin,24.63
01-04-2098,THA,tasmin,26.65
01-05-2098,THA,tasmin,27.59
01-06-2098,THA,tasmin,26.31
01-07-2098,THA,tasmin,26.0
01-08-2098,THA,tasmin,25.84
01-09-2098,THA,tasmin,25.79
01-10-2098,THA,tasmin,24.93
01-11-2098,THA,tasmin,22.36
01-12-2098,THA,tasmin,18.84
01-01-2099,THA,tasmin,20.26
01-02-2099,THA,tasmin,21.07
01-03-2099,THA,tasmin,23.76
01-04-2099,THA,tasmin,25.71
01-05-2099,THA,tasmin,26.59
01-06-2099,THA,tasmin,26.76
01-07-2099,THA,tasmin,25.81
01-08-2099,THA,tasmin,25.91
01-09-2099,THA,tasmin,25.5
01-10-2099,THA,tasmin,24.37
01-11-2099,THA,tasmin,22.99
01-12-2099,THA,tasmin,19.12
01-01-2100,THA,tasmin,19.92
01-02-2100,THA,tasmin,21.1
01-03-2100,THA,tasmin,23.73
01-04-2100,THA,tasmin,26.29
01-05-2100,THA,tasmin,26.87
01-06-2100,THA,tasmin,26.88
01-07-2100,THA,tasmin,26.32
01-08-2100,THA,tasmin,25.69
01-09-2100,THA,tasmin,25.57
01-10-2100,THA,tasmin,24.97
01-11-2100,THA,tasmin,23.66
01-12-2100,THA,tasmin,21.38
